SRNO,datetime,HEATNO,GRADE,SECTION_IC,INJ1_QTY,INJ2_QTY,BSM,SKULL,BP,HBI,OTHERS,SCRAP_QTY,PIGIRON,DRI1_QTY,DRI2_QTY,TOT_DRI_QTY,HOT_METAL,Total_Charge,Hot_Heel,DOLO,DOLO1_EMPTY,TOT_LIME_QTY,TAP_TEMP,O2ACT,ENERGY,KWH_PER_TON,KWH_PER_MIN,MELT_TIME,TA_TIME,TT_TIME,pow_on_time,TAPPING_TIME,E1_CUR,E2_CUR,E3_CUR,SPOUT,LAB_REP_TIME,C,SI,MN,P,S,CU,CR,NI,N,OPEN_C,TAP_C,IT_KG,BUCKET_NO,STATIC_WT,LIME,O2SIDE1,O2SIDE2,O2SIDE3,PREV_TAP_TIME,TAP_DURATION,LM_WT,Production
537,24-10-2023,45874,42Cr4Mo2,B,0,0.04880005,4,0,2,0,2,8,0,7.999274,7.005274,15.00455,43.301,66.30555,9.5,2.006033,2.003947,3.067343,1629,580.6205,8221.235,121.7861,-1,39.88333333,11.13333334,51.01666667,24-10-2023 16:54,24-10-2023 17:34,238.6,223.9,231,331.1,24-10-2023 17:31,0.1411,0.0004,0.0257,0.0107,0.0327,0.0021,0.0582,0.0129,0.003,0.5556,0.1411,126.7259,1,9.2,1.06131,841.1069,763.8232,607.9915,24-10-2023 16:43,445,4.613489,58.725
538,24-10-2023,45875,1541(M),B,0.07704736,0.08576514,4,0,2,0,2,8,0,7.461086,7.002328,14.46342,45.036,67.49942,9.5,2.008468,2.005857,2.886726,1657,622.2604,8704.823,128.0132,-1,39.89999999,9.200000003,49.09999999,24-10-2023 17:43,24-10-2023 18:23,238.4,225.8,234,330.6,24-10-2023 18:16,0.4239,0.0013,0.0251,0.0101,0.059,0.00525,0.0509,0.0139,0.0032,0.4239,0.4239,125.7098,1,8.5,0.8782578,748.2263,718.5432,551.502,24-10-2023 17:34,409,4.637159,56.7
539,24-10-2023,45876,1541(M),B,0.018703965,0.0904668,4,0,2,0,2,8,0,7.461328,7.007879,14.46921,45.237,67.70621,9.5,1.80459,2.254074,2.439428,1622,567.8465,8330.433,123.4025,-1,35.88333333,8.600000009,44.48333334,24-10-2023 18:31,24-10-2023 19:07,235,225.8,233.4,329.8,24-10-2023 19:02,0.4147,0.0016,0.0271,0.0151,0.0709,0.00525,0.0583,0.0132,0.0033,0.4147,0.4147,109.5427,1,7.8,0.6348381,754.7659,723.8409,613.6613,24-10-2023 18:23,360,4.663748,59.85
540,24-10-2023,45877,1541(M),B,-0.01146951,0.08349524,4,0,2,0,2,8,0,6.17587,7.013974,13.18984,42.729,63.91884,9.5,2.075608,2.0052,2.933417,1628,541.9633,9422.405,147.1817,-1,35.01666667,9.600000002,44.61666667,24-10-2023 19:17,24-10-2023 19:52,234.1,224.1,236.9,327.6,24-10-2023 19:43,0.3768,0.0012,0.0265,0.013,0.0691,0.0015,0.0461,0.0131,0.0035,0.3768,0.3768,137.7848,1,8.1,0.8578091,686.0419,658.5819,563.5741,24-10-2023 19:07,281,4.56939,52.5
541,24-10-2023,45878,SAE1050,B,0.018703965,0.1357002,4,0,2,0,2,8,0,19.0204,5.039889,24.06029,43.943,66.03005,9.5,1.82518,2.004978,2.735569,1602,524.082,11684.35,171.8203,-1,33.55000001,19.06666666,52.61666667,24-10-2023 20:11,24-10-2023 20:44,235.2,227.8,239.4,326,24-10-2023 20:35,0.483,0.0031,0.0124,0.0152,0.0592,0.00525,0.0199,0.0101,0.0033,0.483,0.483,113.6964,1,7.3,0.9103889,784.1981,715.5308,638.6954,24-10-2023 19:52,309,4.668288,57.608
542,24-10-2023,45879,SAE1050,B,0.03349677,0.04361206,4,0,2,0,2,8,0,6.603004,7.022902,13.62591,44.588,66.21391,9.5,2.002023,1.794988,3.097411,1637,592.6508,8892.019,130.7382,-1,37.53333334,8.933333326,46.46666666,24-10-2023 20:53,24-10-2023 21:31,234.1,224.5,234.8,331.2,24-10-2023 21:25,0.2313,0.0012,0.0292,0.0152,0.0557,0.002,0.0547,0.0132,0.0033,0.2313,0.2313,132.2216,1,9.8,1.095388,737.8991,722.2411,595.1938,24-10-2023 20:44,417,4.379053,58.615
543,24-10-2023,45880,UC 1,B,0.007390411,0.03129077,4,0,2,0,2,8,0,9.528663,7.017745,16.54641,42.462,67.00841,9.5,1.956768,2.000786,2.671449,1595,472.5197,12292.73,180.7531,-1,33.13333334,8.199999999,41.33333334,24-10-2023 21:39,24-10-2023 22:12,234.1,221.5,231.4,336.8,24-10-2023 22:05,0.5025,0.0031,0.03,0.019,0.0636,0.0021,0.0552,0.0116,0.0032,0.5025,0.5025,104.5724,1,9,0.7146816,685.4834,594.5764,626.8831,24-10-2023 21:31,268,4.6738,56.133
544,24-10-2023,45881,SAE 52100,C,0.018703965,0.04653052,4,0,2,0,2,8,0,9.002391,7.017306,16.0197,42.641,66.6607,9.5,1.705778,1.352597,2.907297,1634,487.9917,12261.53,182.8423,446,34.35,18.66666666,53.01666667,24-10-2023 22:31,24-10-2023 23:05,234.3,223.5,236.6,329.1,24-10-2023 23:00,0.1512,0.0013,0.0329,0.017,0.0605,0.0015,0.0443,0.0129,0.0031,0.1512,0.1512,119.0554,1,8.4,1.201519,717.3987,671.3508,523.5258,24-10-2023 22:12,297,4.580415,56.7
545,24-10-2023,45882,SAE 52100,C,0,0.04831396,4,0,2,0,2,8,0,8.958417,7.010519,15.96894,43.865,67.83394,9.5,2.106389,1.115859,3.200805,1668,508.5855,12635.92,188.5004,-1,46.68333334,13.59999999,60.28333333,24-10-2023 23:19,25-10-2023 00:05,235,223.5,233.7,333.4,24-10-2023 23:59,0.4035,0.0026,0.0285,0.022,0.0576,0.0024,0.0652,0.013,0.0031,0.4035,0.4035,138.1507,1,7.2,1.094416,801.4202,766.7958,556.0196,24-10-2023 23:05,404,4.511349,59.85
546,25-10-2023,45883,SAE 52100,C,0,0.1149482,4,0,2,0,2,8,0,6.631716,7.041101,13.67282,45.071,66.74382,9.5,2.207627,1.731793,3.235831,1606,605.2462,8314.833,123.8362,-1,38.56666666,9.333333336,47.9,25-10-2023 00:15,25-10-2023 00:53,237.1,224.9,233,336.7,25-10-2023 00:48,0.3305,0.0013,0.0159,0.015,0.0533,0.0017,0.0349,0.0121,0.0032,0.3305,0.3305,146.598,1,8.4,1.028204,782.2672,681.5035,619.6522,25-10-2023 00:05,261,4.71725,56.7
547,25-10-2023,45884,SAE 52100,C,0.018703965,0.005026001,4,0,2,0,2,8,0,4.079233,7.026143,11.10538,43.374,62.47938,9.5,2.815289,1.475487,3.832783,1656,604.1643,8158.836,129.5477,-1,37.75,9.53333333,47.28333333,25-10-2023 01:03,25-10-2023 01:41,239.7,227.4,240.1,334.2,25-10-2023 01:34,0.419,0.0027,0.025,0.017,0.0542,0.0021,0.0374,0.013,0.0033,0.419,0.419,195.4966,1,8.5,1.017494,746.2263,688.0825,615.4379,25-10-2023 00:53,457,4.582361,55.664
548,25-10-2023,45885,41Cr4,C,0,0.02204932,4,0,2,0,2,8,0,4.465552,7.008666,11.47422,45.977,65.45122,9.5,2.407812,1.405609,3.141964,1655,630.3479,9048.015,134.7409,-1,38.21666666,21.4,59.61666667,25-10-2023 02:02,25-10-2023 02:40,235,221.8,232.4,324.6,25-10-2023 02:33,0.16985,0.0019,0.0311,0.019,0.054,0.0013,0.063,0.0136,0.0033,0.5504,0.16985,148.3863,1,9.7,0.7341518,840.6239,810.9568,696.4504,25-10-2023 01:41,304,4.637808,57.673
549,25-10-2023,45886,41Cr4,C,0,0.03891052,4,0,2,0,2,8,0,7.683362,7.020397,14.70376,44.027,66.73076,9.5,2.730013,1.82772,3.989952,1691,644.8201,11356.76,169.426,-1,39.70000001,8.999999998,48.70000001,25-10-2023 02:49,25-10-2023 03:29,240.8,229.1,240.8,327.5,25-10-2023 03:27,0.0997,0.0018,0.021,0.015,0.0479,0.0036,0.0497,0.0128,0.0034,0.4672,0.0997,173.4478,1,8.3,1.259939,811.6906,729.7523,501.7926,25-10-2023 02:40,510,4.606679,56.133
550,25-10-2023,45887,R 16,C,0,0.001296997,4,0,2,0,2,8,0,9.488782,7.019695,16.50848,44.819,69.32748,9.5,2.700094,1.502952,3.721483,1642,607.2975,11341.16,165.0163,-1,37.81666667,9.199999992,47.01666667,25-10-2023 03:38,25-10-2023 04:16,240.3,229.5,239.8,325.8,25-10-2023 04:08,0.5105,0.0027,0.0271,0.017,0.0587,0.0025,0.0342,0.013,0.0034,0.5105,0.5105,155.6553,1,7.4,1.021389,793.9644,744.6392,556.8904,25-10-2023 03:29,389,4.682555,53.9
